audio_filename,start_time,end_time,duration,phoneme,previous_phoneme,next_phoneme,speaker_id,overlap,comp,ipa_phoneme
fn001155_sentence-33.wav,5.708,5.739,0.031,l,E+,h,N00583_female_60,False,o,l
fn001155_sentence-34.wav,2.201,2.241,0.04,d,n,@,N00583_female_60,False,o,d
fn001155_sentence-37.wav,2.03,2.06,0.03,d,u,@,N00583_female_60,False,o,d
fn001155_sentence-40.wav,7.022,7.062,0.04,d,r,@,N00583_female_60,False,o,d
fn001155_sentence-42.wav,0.886,0.917,0.031,d,@,@,N00583_female_60,False,o,d
fn001155_sentence-5.wav,1.353,1.383,0.03,w,A+,n,N00583_female_60,False,o,ʋ
fn001155_sentence-5.wav,2.463,2.503,0.04,d,n,@,N00583_female_60,False,o,d
fn001158_sentence-0.wav,3.443,3.473,0.03,d,n,@,N00583_female_60,False,o,d
fn001158_sentence-0.wav,2.501,2.542,0.041,l,A,s,N00583_female_60,False,o,l
fn001158_sentence-1.wav,0.986,1.017,0.031,d,n,I,N00583_female_60,False,o,d
fn001158_sentence-100.wav,0.621,0.662,0.041,w,s,A,N00583_female_60,False,o,ʋ
fn001158_sentence-101.wav,0.082,0.112,0.03,d,n,@,N00583_female_60,False,o,d
fn001158_sentence-101.wav,2.573,2.604,0.031,l,@,v,N00583_female_60,False,o,l
fn001158_sentence-107.wav,3.166,3.196,0.03,l,I,@,N00583_female_60,False,o,l
fn001158_sentence-108.wav,0.501,0.531,0.03,d,r,@,N00583_female_60,False,o,d
fn001158_sentence-114.wav,0.524,0.564,0.04,N,O,@,N00583_female_60,False,o,ŋ
fn001158_sentence-17.wav,0.606,0.636,0.03,y,m,n,N00583_female_60,False,o,yː
fn001158_sentence-22.wav,1.764,1.795,0.031,w,@,I,N00583_female_60,False,o,ʋ
fn001158_sentence-33.wav,3.743,3.784,0.041,N,O,k,N00583_female_60,False,o,ŋ
fn001017_sentence-0.wav,1.553,1.584,0.031,@,d,k,N00512_female_41,False,o,ə
fn001017_sentence-10.wav,7.242,7.272,0.03,e,t,r,N00512_female_41,False,o,eː
fn001017_sentence-10.wav,1.222,1.263,0.041,n,A,t,N00512_female_41,False,o,n
fn001017_sentence-10.wav,7.792,7.823,0.031,l,Y,t,N00512_female_41,False,o,l
fn001017_sentence-11.wav,0.254,0.284,0.03,r,@,n,N00512_female_41,False,o,r
fn001017_sentence-11.wav,1.433,1.464,0.031,@,t,r,N00512_female_41,False,o,ə
fn001017_sentence-11.wav,0.284,0.315,0.031,n,r,A,N00512_female_41,False,o,n
fn001017_sentence-11.wav,0.346,0.377,0.031,t,A,S,N00512_female_41,False,o,t
fn001017_sentence-12.wav,0.161,0.192,0.031,l,A,s,N00512_female_41,False,o,l
fn001017_sentence-12.wav,1.048,1.079,0.031,r,@,m,N00512_female_41,False,o,r
fn001017_sentence-12.wav,1.704,1.744,0.04,k,I,t,N00512_female_41,False,o,k
fn001017_sentence-13.wav,4.221,4.251,0.03,d,r,@,N00512_female_41,False,o,d
fn001017_sentence-13.wav,4.181,4.221,0.04,r,a,d,N00512_female_41,False,o,r
fn001017_sentence-13.wav,2.961,2.991,0.03,r,O,d,N00512_female_41,False,o,r
fn001017_sentence-13.wav,3.244,3.274,0.03,@,s,n,N00512_female_41,False,o,ə
fn001017_sentence-13.wav,0.422,0.462,0.04,d,n,r,N00512_female_41,False,o,d
fn001017_sentence-13.wav,3.112,3.143,0.031,A,@,l,N00512_female_41,False,o,ɑ
fn001017_sentence-13.wav,5.827,5.858,0.031,@,t,E,N00512_female_41,False,o,ə
fn001017_sentence-13.wav,3.143,3.183,0.04,l,A,s,N00512_female_41,False,o,l
fn001017_sentence-13.wav,4.15,4.181,0.031,a,w,r,N00512_female_41,False,o,aː
fn001017_sentence-13.wav,0.827,0.858,0.031,m,n,I,N00512_female_41,False,o,m
fn001017_sentence-14.wav,4.142,4.172,0.03,d,r,@,N00512_female_41,False,o,d
fn001017_sentence-14.wav,4.102,4.142,0.04,r,a,d,N00512_female_41,False,o,r
fn001017_sentence-14.wav,0.524,0.554,0.03,r,O,m,N00512_female_41,False,o,r
fn001017_sentence-14.wav,4.071,4.102,0.031,a,w,r,N00512_female_41,False,o,aː
fn001017_sentence-15.wav,0.061,0.101,0.04,n,a,@,N00512_female_41,False,o,n
fn001017_sentence-15.wav,0.101,0.142,0.041,@,n,t,N00512_female_41,False,o,ə
fn001017_sentence-17.wav,0.122,0.163,0.041,A,d,t,N00512_female_41,False,o,ɑ
fn001017_sentence-17.wav,0.092,0.122,0.03,d,n,A,N00512_female_41,False,o,d
fn001017_sentence-17.wav,0.061,0.092,0.031,n,E,d,N00512_female_41,False,o,n
fn001017_sentence-17.wav,0.713,0.744,0.031,r,@,j,N00512_female_41,False,o,r
fn001017_sentence-18.wav,2.47,2.5,0.03,@,n,t,N00512_female_41,False,o,ə
fn001017_sentence-18.wav,0.463,0.494,0.031,E,f,r,N00512_female_41,False,o,ɛ
fn001017_sentence-19.wav,1.028,1.058,0.03,d,@,A,N00512_female_41,False,o,d
fn001017_sentence-19.wav,1.744,1.784,0.04,@,x,s,N00512_female_41,False,o,ə
fn001017_sentence-19.wav,5.483,5.513,0.03,l,A,s,N00512_female_41,False,o,l
fn001017_sentence-2.wav,1.286,1.316,0.03,l,A,s,N00512_female_41,False,o,l
fn001017_sentence-21.wav,3.423,3.464,0.041,@,s,s,N00512_female_41,False,o,ə
fn001017_sentence-22.wav,0.161,0.191,0.03,h,n,i,N00512_female_41,False,o,h
fn001017_sentence-22.wav,1.743,1.773,0.03,l,@,I,N00512_female_41,False,o,l
fn001017_sentence-23.wav,4.171,4.201,0.03,l,Y,t,N00512_female_41,False,o,l
fn001017_sentence-23.wav,3.594,3.624,0.03,w,r,A,N00512_female_41,False,o,ʋ
fn001017_sentence-23.wav,1.981,2.012,0.031,l,@,d,N00512_female_41,False,o,l
fn001017_sentence-24.wav,3.266,3.296,0.03,l,Y,t,N00512_female_41,False,o,l
fn001017_sentence-26.wav,10.282,10.323,0.041,b,i,l,N00512_female_41,False,o,b
fn001017_sentence-26.wav,10.323,10.353,0.03,l,b,i,N00512_female_41,False,o,l
fn001017_sentence-26.wav,9.661,9.702,0.041,d,n,@,N00512_female_41,False,o,d
fn001017_sentence-27.wav,1.323,1.364,0.041,f,s,e,N00512_female_41,False,o,f
fn001017_sentence-27.wav,2.182,2.222,0.04,l,@,t,N00512_female_41,False,o,l
fn001017_sentence-28.wav,0.081,0.112,0.031,l,A,s,N00512_female_41,False,o,l
fn001017_sentence-29.wav,0.551,0.581,0.03,h,s,y,N00512_female_41,False,o,h
fn001017_sentence-30.wav,3.311,3.342,0.031,w,k,A,N00512_female_41,False,o,ʋ
fn001017_sentence-30.wav,0.081,0.122,0.041,d,n,@,N00512_female_41,False,o,d
fn001017_sentence-31.wav,0.834,0.864,0.03,w,A+,d,N00512_female_41,False,o,ʋ
fn001017_sentence-31.wav,0.864,0.895,0.031,d,w,I,N00512_female_41,False,o,d
fn001017_sentence-32.wav,7.662,7.692,0.03,j,i,Y,N00512_female_41,False,o,j
fn001017_sentence-32.wav,2.41,2.44,0.03,l,A,s,N00512_female_41,False,o,l
fn001017_sentence-32.wav,7.692,7.723,0.031,Y,j,m,N00512_female_41,False,o,ʉ
fn001017_sentence-32.wav,5.781,5.822,0.041,w,t,a,N00512_female_41,False,o,ʋ
fn001017_sentence-35.wav,0.602,0.632,0.03,w,t,A,N00512_female_41,False,o,ʋ
fn001017_sentence-37.wav,0.502,0.543,0.041,f,t,A,N00512_female_41,False,o,f
fn001017_sentence-37.wav,4.831,4.861,0.03,l,@,@,N00512_female_41,False,o,l
fn001017_sentence-37.wav,4.952,4.983,0.031,h,k,E,N00512_female_41,False,o,h
fn001017_sentence-37.wav,6.089,6.12,0.031,d,n,@,N00512_female_41,False,o,d
fn001017_sentence-5.wav,7.924,7.954,0.03,l,A,s,N00512_female_41,False,o,l
fn001017_sentence-5.wav,2.228,2.259,0.031,d,s,@,N00512_female_41,False,o,d
fn001017_sentence-5.wav,0.102,0.132,0.03,w,o,A,N00512_female_41,False,o,ʋ
fn001017_sentence-5.wav,5.203,5.244,0.041,b,o,@,N00512_female_41,False,o,b
fn001017_sentence-5.wav,0.173,0.204,0.031,l,A,s,N00512_female_41,False,o,l
fn001017_sentence-6.wav,3.173,3.203,0.03,d,n,@,N00512_female_41,False,o,d
fn001017_sentence-6.wav,1.884,1.924,0.04,f,s,A,N00512_female_41,False,o,f
fn001017_sentence-6.wav,1.642,1.682,0.04,d,i,@,N00512_female_41,False,o,d
fn001017_sentence-7.wav,1.29,1.32,0.03,l,@,@,N00512_female_41,False,o,l
fn001017_sentence-7.wav,1.451,1.482,0.031,h,@,i,N00512_female_41,False,o,h
fn001017_sentence-8.wav,4.463,4.493,0.03,w,n,O,N00512_female_41,False,o,ʋ
fn001017_sentence-8.wav,0.881,0.911,0.03,h,x,E+,N00512_female_41,False,o,h
fn001017_sentence-9.wav,7.792,7.822,0.03,d,n,@,N00512_female_41,False,o,d
fn001017_sentence-9.wav,1.712,1.742,0.03,w,t,@,N00512_female_41,False,o,ʋ
fn001019_sentence-0.wav,2.224,2.254,0.03,h,t,e,N00512_female_41,False,o,h
fn001019_sentence-0.wav,7.444,7.474,0.03,l,v,u,N00512_female_41,False,o,l
fn001019_sentence-0.wav,4.128,4.158,0.03,d,n,i,N00512_female_41,False,o,d
fn001019_sentence-10.wav,3.021,3.061,0.04,d,s,@,N00512_female_41,False,o,d
fn001019_sentence-11.wav,2.762,2.802,0.04,w,m,E,N00512_female_41,False,o,ʋ
fn001019_sentence-12.wav,3.124,3.155,0.031,w,A+,x,N00512_female_41,False,o,ʋ
fn001019_sentence-17.wav,3.262,3.292,0.03,w,r,E+,N00512_female_41,False,o,ʋ
fn001019_sentence-17.wav,4.463,4.504,0.041,w,@,o,N00512_female_41,False,o,ʋ
fn001019_sentence-22.wav,10.064,10.095,0.031,w,@,E,N00512_female_41,False,o,ʋ
fn001019_sentence-34.wav,1.285,1.316,0.031,w,k,A,N00512_female_41,False,o,ʋ
fn001019_sentence-37.wav,0.112,0.142,0.03,h,n,u,N00512_female_41,False,o,h
fn001019_sentence-38.wav,8.503,8.543,0.04,w,@,E,N00512_female_41,False,o,ʋ
fn001019_sentence-38.wav,0.184,0.214,0.03,w,t,A,N00512_female_41,False,o,ʋ
fn001019_sentence-39.wav,4.548,4.578,0.03,w,A+,b,N00512_female_41,False,o,ʋ
fn001019_sentence-40.wav,10.121,10.151,0.03,h,n,u,N00512_female_41,False,o,h
fn001019_sentence-42.wav,4.644,4.674,0.03,h,t,Y,N00512_female_41,False,o,h
fn001019_sentence-46.wav,3.121,3.161,0.04,h,s,E,N00512_female_41,False,o,h
fn001019_sentence-46.wav,6.449,6.479,0.03,w,A+,Y+,N00512_female_41,False,o,ʋ
fn001019_sentence-46.wav,16.543,16.574,0.031,w,t,I,N00512_female_41,False,o,ʋ
fn001019_sentence-48.wav,2.981,3.022,0.041,h,w,E,N00512_female_41,False,o,h
fn001019_sentence-48.wav,5.924,5.954,0.03,w,o,A,N00512_female_41,False,o,ʋ
fn001019_sentence-48.wav,2.95,2.981,0.031,w,A+,h,N00512_female_41,False,o,ʋ
fn001019_sentence-6.wav,10.728,10.759,0.031,w,i,@,N00512_female_41,False,o,ʋ
fn001019_sentence-7.wav,0.223,0.264,0.041,h,t,e,N00512_female_41,False,o,h
fn001721_sentence-0.wav,0.325,0.356,0.031,r,@,l,N02005_female_39,False,k,r
fn001721_sentence-0.wav,0.061,0.102,0.041,t,@,o,N02005_female_39,False,k,t
fn001721_sentence-1.wav,1.023,1.054,0.031,@,d,r,N02005_female_39,False,k,ə
fn001721_sentence-1.wav,1.054,1.084,0.03,r,@,x,N02005_female_39,False,k,r
fn001721_sentence-1.wav,0.993,1.023,0.03,d,r,@,N02005_female_39,False,k,d
fn001721_sentence-3.wav,0.474,0.504,0.03,t,k,s,N02005_female_39,False,k,t
fn001721_sentence-3.wav,0.383,0.424,0.041,I,l,k,N02005_female_39,False,k,ɪ
fn001721_sentence-3.wav,0.726,0.757,0.031,t,s,s,N02005_female_39,False,k,t
fn001721_sentence-3.wav,0.666,0.696,0.03,t,I,s,N02005_female_39,False,k,t
fn001721_sentence-3.wav,2.25,2.28,0.03,O,@,m,N02005_female_39,False,k,ɔ
fn001721_sentence-3.wav,2.623,2.654,0.031,r,E,k,N02005_female_39,False,k,r
fn001721_sentence-3.wav,0.222,0.262,0.04,n,O,f,N02005_female_39,False,k,n
fn001721_sentence-5.wav,0.687,0.717,0.03,@,j,d,N02005_female_39,False,k,ə
fn001721_sentence-5.wav,1.552,1.583,0.031,A,d,n,N02005_female_39,False,k,ɑ
fn001721_sentence-5.wav,0.343,0.374,0.031,A,p,r,N02005_female_39,False,k,ɑ
fn001721_sentence-5.wav,0.141,0.182,0.041,m,o,@,N02005_female_39,False,k,m
fn001721_sentence-5.wav,0.182,0.212,0.03,@,m,d,N02005_female_39,False,k,ə
fn001721_sentence-5.wav,0.768,0.798,0.03,@,d,r,N02005_female_39,False,k,ə
fn001721_sentence-5.wav,0.374,0.404,0.03,r,A,t,N02005_female_39,False,k,r
fn001722_sentence-0.wav,4.242,4.282,0.04,t,n,@,N02005_female_39,False,k,t
fn001722_sentence-0.wav,4.121,4.161,0.04,v,e,E,N02005_female_39,False,k,v
fn001722_sentence-0.wav,4.161,4.192,0.031,E,v,n,N02005_female_39,False,k,ɛ
fn001722_sentence-0.wav,0.061,0.101,0.04,t,@,I,N02005_female_39,False,k,t
fn001722_sentence-1.wav,5.061,5.092,0.031,r,o,k,N02005_female_39,False,k,r
fn001722_sentence-1.wav,5.021,5.061,0.04,o,v,r,N02005_female_39,False,k,oː
fn001722_sentence-1.wav,0.29,0.32,0.03,i,m,n,N02005_female_39,False,k,iː
fn001722_sentence-1.wav,2.406,2.437,0.031,@,t,w,N02005_female_39,False,k,ə
fn001722_sentence-1.wav,2.549,2.58,0.031,r,O,d,N02005_female_39,False,k,r
fn001722_sentence-1.wav,0.087,0.118,0.031,l,O,G,N02005_female_39,False,k,l
fn001722_sentence-1.wav,0.574,0.604,0.03,r,@,b,N02005_female_39,False,k,r
fn001722_sentence-1.wav,0.148,0.179,0.031,@,G,n,N02005_female_39,False,k,ə
fn001722_sentence-1.wav,1.202,1.232,0.03,w,A+,v,N02005_female_39,False,k,ʋ
fn001722_sentence-2.wav,0.623,0.663,0.04,t,u,@,N02005_female_39,False,k,t
fn001722_sentence-3.wav,0.384,0.414,0.03,@,t,r,N02005_female_39,False,k,ə
fn001722_sentence-3.wav,0.162,0.202,0.04,n,i,I,N02005_female_39,False,k,n
fn001722_sentence-3.wav,0.414,0.444,0.03,r,@,h,N02005_female_39,False,k,r
fn001722_sentence-3.wav,0.131,0.162,0.031,i,m,n,N02005_female_39,False,k,iː
fn001722_sentence-3.wav,0.444,0.475,0.031,h,r,e,N02005_female_39,False,k,h
fn001722_sentence-3.wav,3.863,3.903,0.04,@,r,t,N02005_female_39,False,k,ə
fn001723_sentence-0.wav,3.903,3.944,0.041,l,@,p,N02005_female_39,False,k,l
fn001723_sentence-0.wav,4.864,4.904,0.04,l,E,t,N02005_female_39,False,k,l
fn001723_sentence-0.wav,3.863,3.903,0.04,@,G,l,N02005_female_39,False,k,ə
fn001723_sentence-1.wav,1.492,1.522,0.03,l,@,@,N02005_female_39,False,k,l
fn001723_sentence-1.wav,5.144,5.174,0.03,l,r,A,N02005_female_39,False,k,l
fn001723_sentence-1.wav,0.504,0.544,0.04,@,l,k,N02005_female_39,False,k,ə
fn001723_sentence-1.wav,5.113,5.144,0.031,r,@,l,N02005_female_39,False,k,r
fn001723_sentence-1.wav,1.522,1.563,0.041,@,l,k,N02005_female_39,False,k,ə
fn001723_sentence-1.wav,5.082,5.113,0.031,@,d,r,N02005_female_39,False,k,ə
fn001723_sentence-1.wav,5.266,5.297,0.031,t,n,s,N02005_female_39,False,k,t
fn001723_sentence-1.wav,0.464,0.504,0.04,l,@,@,N02005_female_39,False,k,l
fn001723_sentence-1.wav,0.081,0.121,0.04,b,@,@,N02005_female_39,False,k,b
fn001723_sentence-1.wav,0.05,0.081,0.031,@,d,b,N02005_female_39,False,k,ə
fn001723_sentence-1.wav,1.422,1.462,0.04,d,o,@,N02005_female_39,False,k,d
fn001723_sentence-1.wav,1.462,1.492,0.03,@,d,l,N02005_female_39,False,k,ə
fn001723_sentence-1.wav,5.052,5.082,0.03,d,e,@,N02005_female_39,False,k,d
fn001723_sentence-1.wav,0.433,0.464,0.031,@,t,l,N02005_female_39,False,k,ə
fn001723_sentence-2.wav,0.51,0.541,0.031,r,O,d,N02005_female_39,False,k,r
fn001723_sentence-2.wav,1.851,1.881,0.03,@,d,b,N02005_female_39,False,k,ə
fn001723_sentence-2.wav,1.881,1.911,0.03,b,@,@,N02005_female_39,False,k,b
fn001723_sentence-3.wav,2.387,2.417,0.03,@,G,l,N02005_female_39,False,k,ə
fn001723_sentence-3.wav,0.307,0.337,0.03,r,@,l,N02005_female_39,False,k,r
fn001723_sentence-3.wav,1.446,1.476,0.03,d,n,b,N02005_female_39,False,k,d
fn001723_sentence-3.wav,0.245,0.276,0.031,d,e,@,N02005_female_39,False,k,d
fn001723_sentence-3.wav,1.183,1.223,0.04,A,v,n,N02005_female_39,False,k,ɑ
fn001724_sentence-0.wav,4.725,4.756,0.031,@,l,k,N02005_female_39,False,k,ə
fn001724_sentence-0.wav,2.542,2.582,0.04,x,Y+,m,N02005_female_39,False,k,x
fn001724_sentence-0.wav,4.381,4.411,0.03,r,a,s,N02005_female_39,False,k,r
fn001724_sentence-0.wav,0.663,0.693,0.03,n,A,@,N02005_female_39,False,k,n
fn001724_sentence-1.wav,0.31,0.34,0.03,w,A+,b,N02005_female_39,False,k,ʋ
fn001724_sentence-1.wav,2.922,2.963,0.041,@,s,t,N02005_female_39,False,k,ə
fn001724_sentence-2.wav,3.422,3.462,0.04,r,a,O,N02005_female_39,False,k,r
fn001724_sentence-2.wav,1.162,1.203,0.041,f,s,A,N02005_female_39,False,k,f
fn001725_sentence-0.wav,4.543,4.583,0.04,l,A,@,N02005_female_39,False,k,l
fn001725_sentence-0.wav,3.23,3.26,0.03,l,@,I,N02005_female_39,False,k,l
fn001725_sentence-1.wav,3.674,3.704,0.03,n,@,b,N02005_female_39,False,k,n
fn001725_sentence-1.wav,2.847,2.877,0.03,n,@,r,N02005_female_39,False,k,n
fn001725_sentence-2.wav,1.688,1.719,0.031,l,i,i,N02005_female_39,False,k,l
fn001725_sentence-2.wav,1.324,1.364,0.04,l,e,i,N02005_female_39,False,k,l
fn001726_sentence-1.wav,0.263,0.293,0.03,@,v,r,N02005_female_39,False,k,ə
fn001726_sentence-1.wav,0.324,0.364,0.04,l,r,E,N02005_female_39,False,k,l
fn001726_sentence-3.wav,0.269,0.299,0.03,f,n,l,N02005_female_39,False,k,f
fn001726_sentence-3.wav,0.703,0.743,0.04,n,t,O,N02005_female_39,False,k,n
fn001726_sentence-5.wav,2.942,2.973,0.031,n,E+,l,N02005_female_39,False,k,n
fn001726_sentence-5.wav,3.003,3.044,0.041,@,l,k,N02005_female_39,False,k,ə
fn001727_sentence-1.wav,1.013,1.043,0.03,h,k,O,N02005_female_39,False,k,h
fn001727_sentence-1.wav,0.345,0.375,0.03,f,E+,t,N02005_female_39,False,k,f
fn001727_sentence-1.wav,0.203,0.233,0.03,x,s,r,N02005_female_39,False,k,x
fn001727_sentence-3.wav,2.589,2.62,0.031,h,k,O,N02005_female_39,False,k,h
fn001728_sentence-0.wav,0.987,1.017,0.03,w,n,E,N02005_female_39,False,k,ʋ
fn001729_sentence-1.wav,1.108,1.139,0.031,h,p,Y,N02005_female_39,False,k,h
fn001729_sentence-3.wav,0.101,0.131,0.03,b,@,r,N02005_female_39,False,k,b
fn001730_sentence-1.wav,3.603,3.643,0.04,w,a,O,N02005_female_39,False,k,ʋ
fn001731_sentence-4.wav,2.649,2.679,0.03,w,@,O,N02005_female_39,False,k,ʋ
fn001733_sentence-0.wav,0.311,0.342,0.031,w,A+,m,N02005_female_39,False,k,ʋ
fn001733_sentence-1.wav,8.652,8.682,0.03,h,k,O,N02005_female_39,False,k,h
fn001734_sentence-4.wav,1.462,1.493,0.031,w,A+,z,N02005_female_39,False,k,ʋ
fn001735_sentence-0.wav,0.708,0.738,0.03,h,s,E,N02005_female_39,False,k,h
fn001740_sentence-0.wav,5.023,5.053,0.03,w,@,O,N02005_female_39,False,k,ʋ
fn001740_sentence-4.wav,2.273,2.303,0.03,w,A+,x,N02005_female_39,False,k,ʋ
