audio_filename,start_time,end_time,duration,phoneme,previous_phoneme,next_phoneme,speaker_id,overlap,comp,ipa_phoneme
fn001017_sentence-23.wav,5.457,5.618,0.161,x,@,r,N00512_female_41,False,o,x
fn001017_sentence-23.wav,5.102,5.224,0.122,m,O,a,N00512_female_41,False,o,m
fn001017_sentence-26.wav,0.852,0.976,0.124,m,Y,@,N00512_female_41,False,o,m
fn001017_sentence-26.wav,0.616,0.852,0.236,Y,a,m,N00512_female_41,False,o,ʉ
fn001017_sentence-28.wav,2.673,2.795,0.122,p,u,@,N00512_female_41,False,o,p
fn001017_sentence-9.wav,4.525,4.626,0.101,w,e,I,N00512_female_41,False,o,ʋ
fn001017_sentence-9.wav,3.302,3.403,0.101,d,@,O,N00512_female_41,False,o,d
fn001019_sentence-14.wav,0.769,0.953,0.184,f,l,EOS,N00512_female_41,False,o,f
fn001019_sentence-16.wav,2.222,2.444,0.222,f,A,b,N00512_female_41,False,o,f
fn001019_sentence-16.wav,8.036,8.148,0.112,h,n,o,N00512_female_41,False,o,h
fn001019_sentence-35.wav,4.582,4.695,0.113,w,e,n,N00512_female_41,False,o,ʋ
fn001019_sentence-37.wav,7.353,7.454,0.101,w,e,@,N00512_female_41,False,o,ʋ
fn001019_sentence-38.wav,2.565,2.899,0.334,h,n,a,N00512_female_41,False,o,h
fn001019_sentence-40.wav,1.807,1.898,0.091,w,e,z,N00512_female_41,False,o,ʋ
fn001019_sentence-44.wav,0.746,0.848,0.102,w,e,z,N00512_female_41,False,o,ʋ
fn001019_sentence-45.wav,0.795,0.887,0.092,w,e,z,N00512_female_41,False,o,ʋ
fn001019_sentence-45.wav,4.626,4.757,0.131,h,n,a,N00512_female_41,False,o,h
fn001019_sentence-48.wav,10.816,10.947,0.131,h,k,E+,N00512_female_41,False,o,h
fn001721_sentence-0.wav,1.262,1.399,0.137,@,d,E,N02005_female_39,False,k,ə
fn001721_sentence-1.wav,0.172,0.314,0.142,E,m,l,N02005_female_39,False,k,ɛ
fn001721_sentence-2.wav,1.449,1.56,0.111,I,z,x,N02005_female_39,False,k,ɪ
fn001721_sentence-3.wav,0.979,1.15,0.171,u,t,O,N02005_female_39,False,k,uː
fn001721_sentence-5.wav,0.94,1.051,0.111,n,n,i,N02005_female_39,False,k,n
fn001721_sentence-5.wav,0.94,1.051,0.111,n,A,n,N02005_female_39,False,k,n
fn001722_sentence-0.wav,1.915,2.015,0.1,@,t,r,N02005_female_39,False,k,ə
fn001722_sentence-0.wav,1.323,1.44,0.117,I,@,N,N02005_female_39,False,k,ɪ
fn001722_sentence-0.wav,6.373,6.474,0.101,@,G,EOS,N02005_female_39,False,k,ə
fn001722_sentence-0.wav,5.303,5.414,0.111,n,r,h,N02005_female_39,False,k,n
fn001722_sentence-0.wav,2.53,2.641,0.111,I,@,n,N02005_female_39,False,k,ɪ
fn001722_sentence-0.wav,2.369,2.48,0.111,r,@,@,N02005_female_39,False,k,r
fn001722_sentence-0.wav,4.686,4.808,0.122,@,l,a,N02005_female_39,False,k,ə
fn001722_sentence-3.wav,0.747,0.869,0.122,n,A,b,N02005_female_39,False,k,n
fn001723_sentence-0.wav,1.311,1.422,0.111,r,v,E+,N02005_female_39,False,k,r
fn001723_sentence-0.wav,2.302,2.417,0.115,m,t,a,N02005_female_39,False,k,m
fn001723_sentence-1.wav,1.18,1.29,0.11,d,i,o,N02005_female_39,False,k,d
fn001723_sentence-2.wav,0.651,0.773,0.122,I,@,N,N02005_female_39,False,k,ɪ
fn001724_sentence-0.wav,4.118,4.229,0.111,I,r,s,N02005_female_39,False,k,ɪ
fn001725_sentence-0.wav,1.078,1.189,0.111,I,t,s,N02005_female_39,False,k,ɪ
fn001725_sentence-0.wav,1.621,1.722,0.101,@,s,l,N02005_female_39,False,k,ə
fn001726_sentence-0.wav,0.456,0.627,0.171,@,d,E,N02005_female_39,False,k,ə
fn001727_sentence-0.wav,1.723,1.839,0.116,@,t,r,N02005_female_39,False,k,ə
fn001727_sentence-0.wav,1.154,1.259,0.105,I,@,N,N02005_female_39,False,k,ɪ
fn001727_sentence-0.wav,2.841,2.943,0.102,w,y,@,N02005_female_39,False,k,ʋ
fn001728_sentence-0.wav,3.604,3.726,0.122,p,l,E,N02005_female_39,False,k,p
fn001729_sentence-1.wav,1.412,1.533,0.121,p,r,a,N02005_female_39,False,k,p
fn001730_sentence-2.wav,1.461,1.552,0.091,w,n,E,N02005_female_39,False,k,ʋ
fn001730_sentence-2.wav,0.344,0.476,0.132,N,I,E+,N02005_female_39,False,k,ŋ
fn001741_sentence-0.wav,1.319,1.41,0.091,w,y,a,N02005_female_39,False,k,ʋ
fn001748_sentence-3.wav,0.143,0.236,0.093,w,v,i,N02005_female_39,False,k,ʋ
fn001829_sentence-2.wav,1.814,1.915,0.101,w,y,a,N02005_female_39,False,k,ʋ
fn001494_sentence-0.wav,0.262,0.409,0.147,n,e,EOS,N00789_female_54,False,o,n
fn001494_sentence-0.wav,0.0,0.262,0.262,e,SOS,n,N00789_female_54,False,o,eː
fn001494_sentence-1.wav,0.779,0.921,0.142,r,e,k,N00789_female_54,False,o,r
fn001494_sentence-1.wav,1.902,2.074,0.172,@,j,EOS,N00789_female_54,False,o,ə
fn001494_sentence-10.wav,5.097,5.309,0.212,s,@,EOS,N00789_female_54,False,o,s
fn001494_sentence-10.wav,3.176,3.318,0.142,t,r,m,N00789_female_54,False,o,t
fn001494_sentence-10.wav,4.125,4.226,0.101,d,r,A,N00789_female_54,False,o,d
fn001494_sentence-10.wav,4.813,4.945,0.132,A,k,l,N00789_female_54,False,o,ɑ
fn001494_sentence-11.wav,3.116,3.309,0.193,f,A,EOS,N00789_female_54,False,o,f
fn001494_sentence-11.wav,0.279,0.425,0.146,E,@,r,N00789_female_54,False,o,ɛ
fn001494_sentence-11.wav,2.949,3.116,0.167,A,l,f,N00789_female_54,False,o,ɑ
fn001494_sentence-11.wav,0.587,0.78,0.193,@,v,v,N00789_female_54,False,o,ə
fn001494_sentence-11.wav,0.425,0.527,0.102,r,E,v,N00789_female_54,False,o,r
fn001494_sentence-12.wav,1.177,1.3,0.123,d,t,A,N00789_female_54,False,o,d
fn001494_sentence-12.wav,0.78,0.904,0.124,t,x,d,N00789_female_54,False,o,t
fn001494_sentence-13.wav,2.177,2.339,0.162,k,r,o,N00789_female_54,False,o,k
fn001494_sentence-13.wav,1.341,1.473,0.132,n,A,w,N00789_female_54,False,o,n
fn001494_sentence-13.wav,3.241,3.382,0.141,x,@,EOS,N00789_female_54,False,o,x
fn001494_sentence-14.wav,4.522,4.633,0.111,n,E+,v,N00789_female_54,False,o,n
fn001494_sentence-14.wav,1.211,1.403,0.192,i,b,r,N00789_female_54,False,o,iː
fn001494_sentence-14.wav,5.42,5.541,0.121,n,@,i,N00789_female_54,False,o,n
fn001494_sentence-15.wav,4.435,4.616,0.181,i,p,r,N00789_female_54,False,o,iː
fn001494_sentence-15.wav,0.208,0.37,0.162,E,m,l,N00789_female_54,False,o,ɛ
fn001494_sentence-15.wav,1.966,2.138,0.172,@,n,E,N00789_female_54,False,o,ə
fn001494_sentence-16.wav,2.414,2.555,0.141,t,o,a,N00789_female_54,False,o,t
fn001494_sentence-16.wav,1.129,1.302,0.173,E,r,l,N00789_female_54,False,o,ɛ
fn001494_sentence-16.wav,0.631,0.773,0.142,@,t,v,N00789_female_54,False,o,ə
fn001494_sentence-17.wav,0.0,0.122,0.122,n,SOS,i,N00789_female_54,False,o,n
fn001494_sentence-17.wav,1.3,1.473,0.173,n,i,E,N00789_female_54,False,o,n
fn001494_sentence-17.wav,5.366,5.529,0.163,@,G,EOS,N00789_female_54,False,o,ə
fn001494_sentence-17.wav,4.197,4.359,0.162,N,I,O,N00789_female_54,False,o,ŋ
fn001494_sentence-18.wav,2.762,2.964,0.202,t,i,e,N00789_female_54,False,o,t
fn001494_sentence-18.wav,1.243,1.375,0.132,l,@,E,N00789_female_54,False,o,l
fn001494_sentence-19.wav,3.859,3.97,0.111,h,@,a,N00789_female_54,False,o,h
fn001494_sentence-19.wav,5.493,5.635,0.142,n,A,O,N00789_female_54,False,o,n
fn001494_sentence-2.wav,7.083,7.305,0.222,s,@,s,N00789_female_54,False,o,s
fn001494_sentence-2.wav,4.333,4.444,0.111,I,p,N,N00789_female_54,False,o,ɪ
fn001494_sentence-2.wav,4.444,4.575,0.131,N,I,v,N00789_female_54,False,o,ŋ
fn001494_sentence-2.wav,7.083,7.305,0.222,s,s,l,N00789_female_54,False,o,s
fn001494_sentence-2.wav,13.207,13.309,0.102,d,r,e,N00789_female_54,False,o,d
fn001494_sentence-2.wav,3.949,4.1,0.151,k,r,o,N00789_female_54,False,o,k
fn001494_sentence-20.wav,1.991,2.092,0.101,r,t,E+,N00789_female_54,False,o,r
fn001494_sentence-20.wav,0.0,0.151,0.151,n,SOS,i,N00789_female_54,False,o,n
fn001494_sentence-21.wav,3.959,4.122,0.163,k,r,@,N00789_female_54,False,o,k
fn001494_sentence-21.wav,1.806,1.948,0.142,k,r,o,N00789_female_54,False,o,k
fn001494_sentence-21.wav,0.939,1.07,0.131,r,s,a,N00789_female_54,False,o,r
fn001494_sentence-21.wav,5.748,5.87,0.122,n,A,n,N00789_female_54,False,o,n
fn001494_sentence-21.wav,2.573,2.714,0.141,f,A,E,N00789_female_54,False,o,f
fn001494_sentence-23.wav,1.001,1.124,0.123,l,@,z,N00789_female_54,False,o,l
fn001494_sentence-24.wav,0.897,1.019,0.122,l,e,m,N00789_female_54,False,o,l
fn001494_sentence-25.wav,0.0,0.121,0.121,I,SOS,N,N00789_female_54,False,o,ɪ
fn001494_sentence-26.wav,0.0,0.113,0.113,w,SOS,i,N00789_female_54,False,o,ʋ
fn001494_sentence-27.wav,2.81,2.933,0.123,N,I,EOS,N00789_female_54,False,o,ŋ
fn001494_sentence-32.wav,0.0,0.093,0.093,w,SOS,i,N00789_female_54,False,o,ʋ
fn001494_sentence-33.wav,2.898,3.021,0.123,N,I,EOS,N00789_female_54,False,o,ŋ
fn001494_sentence-4.wav,3.182,3.475,0.293,A+,t,d,N00789_female_54,False,o,ɑu
fn001494_sentence-40.wav,0.936,1.058,0.122,I,t,l,N00789_female_54,False,o,ɪ
fn001494_sentence-43.wav,3.235,3.378,0.143,N,I,EOS,N00789_female_54,False,o,ŋ
fn001494_sentence-49.wav,0.663,0.806,0.143,N,I,k,N00789_female_54,False,o,ŋ
fn001494_sentence-49.wav,0.551,0.663,0.112,I,l,N,N00789_female_54,False,o,ɪ
fn001494_sentence-5.wav,0.905,1.057,0.152,j,t,@,N00789_female_54,False,o,j
fn001494_sentence-50.wav,0.832,0.954,0.122,Y,x,l,N00789_female_54,False,o,ʉ
fn001494_sentence-54.wav,0.0,0.101,0.101,w,SOS,i,N00789_female_54,False,o,ʋ
fn001494_sentence-55.wav,1.392,1.504,0.112,I,z,x,N00789_female_54,False,o,ɪ
fn001494_sentence-67.wav,1.58,1.681,0.101,w,t,E,N00789_female_54,False,o,ʋ
fn001494_sentence-68.wav,5.693,5.807,0.114,h,E+,E+,N00789_female_54,False,o,h
fn001494_sentence-69.wav,0.603,0.777,0.174,u,b,r,N00789_female_54,False,o,uː
fn001494_sentence-70.wav,5.219,5.33,0.111,w,m,E,N00789_female_54,False,o,ʋ
fn001494_sentence-71.wav,3.418,3.632,0.214,u,b,r,N00789_female_54,False,o,uː
fn001038_sentence-0.wav,0.174,0.378,0.204,n,e,EOS,N00538_male_76,False,o,n
fn001038_sentence-1.wav,0.457,0.659,0.202,n,A,m,N00538_male_76,False,o,n
fn001038_sentence-1.wav,1.186,1.349,0.163,i,r,EOS,N00538_male_76,False,o,iː
fn001038_sentence-1.wav,0.74,0.882,0.142,m,n,a,N00538_male_76,False,o,m
fn001038_sentence-1.wav,1.085,1.186,0.101,r,O,i,N00538_male_76,False,o,r
fn001038_sentence-10.wav,0.665,0.826,0.161,f,f,@,N00538_male_76,False,o,f
fn001038_sentence-10.wav,0.665,0.826,0.161,f,l,f,N00538_male_76,False,o,f
fn001038_sentence-10.wav,6.998,7.089,0.091,w,y,@,N00538_male_76,False,o,ʋ
fn001038_sentence-11.wav,0.689,0.801,0.112,n,a,I,N00538_male_76,False,o,n
fn001038_sentence-11.wav,1.206,1.348,0.142,I,n,n,N00538_male_76,False,o,ɪ
fn001038_sentence-11.wav,3.103,3.224,0.121,@,s,s,N00538_male_76,False,o,ə
fn001038_sentence-11.wav,6.437,6.558,0.121,p,O,I,N00538_male_76,False,o,p
fn001038_sentence-11.wav,6.982,7.103,0.121,l,2,d,N00538_male_76,False,o,l
fn001038_sentence-11.wav,9.281,9.402,0.121,I,m,n,N00538_male_76,False,o,ɪ
fn001038_sentence-11.wav,3.748,3.9,0.152,k,m,e,N00538_male_76,False,o,k
fn001038_sentence-12.wav,17.413,17.514,0.101,@,d,O,N00538_male_76,False,o,ə
fn001038_sentence-12.wav,9.244,9.356,0.112,h,l,E+,N00538_male_76,False,o,h
fn001038_sentence-12.wav,2.878,3.1,0.222,O,t,m,N00538_male_76,False,o,ɔ
fn001038_sentence-13.wav,2.47,2.785,0.315,i,G,x,N00538_male_76,False,o,iː
fn001038_sentence-13.wav,2.287,2.409,0.122,l,n,Y+,N00538_male_76,False,o,l
fn001038_sentence-13.wav,1.836,1.968,0.132,n,A,l,N00538_male_76,False,o,n
fn001038_sentence-14.wav,12.241,12.382,0.141,d,s,i,N00538_male_76,False,o,d
fn001038_sentence-14.wav,7.572,7.693,0.121,v,E+,o,N00538_male_76,False,o,v
fn001038_sentence-14.wav,0.863,1.148,0.285,i,G,d,N00538_male_76,False,o,iː
fn001038_sentence-14.wav,11.868,11.989,0.121,n,O,s,N00538_male_76,False,o,n
fn001038_sentence-14.wav,1.803,1.924,0.121,r,O,m,N00538_male_76,False,o,r
fn001038_sentence-16.wav,9.453,9.575,0.122,l,p,O,N00538_male_76,False,o,l
fn001038_sentence-16.wav,5.628,5.749,0.121,l,i,t,N00538_male_76,False,o,l
fn001038_sentence-16.wav,4.964,5.102,0.138,I,k,n,N00538_male_76,False,o,ɪ
fn001038_sentence-17.wav,7.393,7.544,0.151,w,e,E,N00538_male_76,False,o,ʋ
fn001038_sentence-17.wav,7.2,7.362,0.162,l,i,e,N00538_male_76,False,o,l
fn001038_sentence-18.wav,2.366,2.487,0.121,l,I,d,N00538_male_76,False,o,l
fn001038_sentence-2.wav,0.74,0.871,0.131,l,I,l,N00538_male_76,False,o,l
fn001038_sentence-2.wav,0.74,0.871,0.131,l,l,a,N00538_male_76,False,o,l
fn001038_sentence-22.wav,2.039,2.201,0.162,w,e,E,N00538_male_76,False,o,ʋ
fn001038_sentence-23.wav,3.021,3.213,0.192,f,l,d,N00538_male_76,False,o,f
fn001038_sentence-23.wav,0.0,0.091,0.091,w,SOS,a,N00538_male_76,False,o,ʋ
fn001038_sentence-24.wav,2.057,2.158,0.101,r,v,A+,N00538_male_76,False,o,r
fn001038_sentence-24.wav,4.532,4.633,0.101,r,a,@,N00538_male_76,False,o,r
fn001038_sentence-24.wav,0.0,0.091,0.091,w,SOS,A,N00538_male_76,False,o,ʋ
fn001038_sentence-26.wav,11.809,11.91,0.101,r,m,E,N00538_male_76,False,o,r
fn001038_sentence-29.wav,6.015,6.288,0.273,f,l,EOS,N00538_male_76,False,o,f
fn001038_sentence-3.wav,0.0,0.143,0.143,r,SOS,Y,N00538_male_76,False,o,r
fn001038_sentence-31.wav,0.914,1.087,0.173,f,A,O,N00538_male_76,False,o,f
fn001038_sentence-32.wav,9.025,9.116,0.091,w,t,a,N00538_male_76,False,o,ʋ
fn001038_sentence-32.wav,9.237,9.338,0.101,r,a,@,N00538_male_76,False,o,r
fn001038_sentence-33.wav,1.857,1.948,0.091,w,A+,@,N00538_male_76,False,o,ʋ
fn001038_sentence-33.wav,10.589,10.741,0.152,G,m,e,N00538_male_76,False,o,ɣ
fn001038_sentence-38.wav,5.601,5.743,0.142,I,@,n,N00538_male_76,False,o,ɪ
fn001038_sentence-43.wav,0.772,0.988,0.216,w,t,e,N00538_male_76,False,o,ʋ
fn001038_sentence-50.wav,4.651,4.752,0.101,w,@,a,N00538_male_76,False,o,ʋ
fn001038_sentence-50.wav,5.591,5.804,0.213,y,d,r,N00538_male_76,False,o,yː
fn001616_sentence-0.wav,3.849,3.955,0.106,d,i,A,N02001_male_38,False,k,d
fn001616_sentence-3.wav,2.663,2.797,0.134,n,O,v,N02001_male_38,False,k,n
fn001617_sentence-0.wav,2.581,2.782,0.201,s,E,EOS,N02001_male_38,False,k,s
fn001619_sentence-0.wav,0.0,0.107,0.107,d,SOS,@,N02001_male_38,False,k,d
fn001619_sentence-0.wav,4.003,4.125,0.122,b,@,O,N02001_male_38,False,k,b
fn001619_sentence-0.wav,3.541,3.642,0.101,@,d,t,N02001_male_38,False,k,ə
fn001619_sentence-3.wav,0.131,0.253,0.122,b,n,O,N02001_male_38,False,k,b
fn001620_sentence-0.wav,4.656,4.797,0.141,p,r,EOS,N02001_male_38,False,k,p
fn001620_sentence-3.wav,3.137,3.26,0.123,m,i,o,N02001_male_38,False,k,m
fn001621_sentence-0.wav,3.52,3.641,0.121,b,@,O,N02001_male_38,False,k,b
fn001621_sentence-2.wav,3.241,3.372,0.131,l,E,E,N02001_male_38,False,k,l
fn001621_sentence-3.wav,0.564,0.715,0.151,m,r,e,N02001_male_38,False,k,m
fn001622_sentence-0.wav,0.777,0.888,0.111,I,r,s,N02001_male_38,False,k,ɪ
fn001622_sentence-1.wav,3.379,3.5,0.121,h,n,@,N02001_male_38,False,k,h
fn001622_sentence-1.wav,3.106,3.237,0.131,n,O,E,N02001_male_38,False,k,n
fn001623_sentence-0.wav,2.433,2.558,0.125,r,@,h,N02001_male_38,False,k,r
fn001623_sentence-1.wav,1.792,1.913,0.121,l,i,o,N02001_male_38,False,k,l
fn001624_sentence-0.wav,0.0,0.117,0.117,I,SOS,n,N02001_male_38,False,k,ɪ
fn001624_sentence-1.wav,3.639,3.76,0.121,r,@,s,N02001_male_38,False,k,r
fn001624_sentence-2.wav,3.642,3.793,0.151,u,f,r,N02001_male_38,False,k,uː
fn001624_sentence-2.wav,1.342,1.433,0.091,w,i,r,N02001_male_38,False,k,ʋ
fn001627_sentence-0.wav,4.929,5.05,0.121,b,i,O,N02001_male_38,False,k,b
fn001632_sentence-0.wav,0.27,0.371,0.101,w,i,h,N02001_male_38,False,k,ʋ
fn001633_sentence-0.wav,3.11,3.221,0.111,I,t,n,N02001_male_38,False,k,ɪ
fn001633_sentence-2.wav,0.936,1.027,0.091,w,i,r,N02001_male_38,False,k,ʋ
fn001637_sentence-2.wav,1.667,1.768,0.101,w,k,i,N02001_male_38,False,k,ʋ
fn001638_sentence-4.wav,4.687,4.778,0.091,w,x,O,N02001_male_38,False,k,ʋ
fn001640_sentence-2.wav,3.235,3.326,0.091,w,x,e,N02001_male_38,False,k,ʋ
fn001645_sentence-4.wav,2.288,2.379,0.091,w,n,E,N02001_male_38,False,k,ʋ
fn002338_sentence-3.wav,2.168,2.42,0.252,y,e,EOS,N02001_male_38,False,k,yː
fn001382_sentence-0.wav,1.561,1.713,0.152,f,e,t,N00718_male_63,False,o,f
fn001382_sentence-0.wav,0.0,0.169,0.169,z,SOS,E+,N00718_male_63,False,o,z
fn001382_sentence-0.wav,0.88,1.002,0.122,b,i,A,N00718_male_63,False,o,b
fn001382_sentence-0.wav,1.713,1.865,0.152,t,f,EOS,N00718_male_63,False,o,t
fn001382_sentence-0.wav,0.169,0.454,0.285,E+,z,d,N00718_male_63,False,o,ɛi
fn001382_sentence-1.wav,4.127,4.248,0.121,n,E+,d,N00718_male_63,False,o,n
fn001382_sentence-1.wav,2.745,2.896,0.151,z,t,A+,N00718_male_63,False,o,z
fn001382_sentence-1.wav,0.278,0.419,0.141,m,n,A,N00718_male_63,False,o,m
fn001382_sentence-1.wav,0.49,0.651,0.161,n,A,d,N00718_male_63,False,o,n
fn001382_sentence-11.wav,0.071,0.192,0.121,v,E+,E,N00718_male_63,False,o,v
fn001382_sentence-11.wav,0.75,0.933,0.183,t,w,O,N00718_male_63,False,o,t
fn001382_sentence-11.wav,0.933,1.085,0.152,O,t,n,N00718_male_63,False,o,ɔ
fn001382_sentence-12.wav,5.968,6.059,0.091,w,N,E,N00718_male_63,False,o,ʋ
fn001382_sentence-12.wav,6.363,6.464,0.101,@,t,I,N00718_male_63,False,o,ə
fn001382_sentence-12.wav,7.343,7.475,0.132,t,o,o,N00718_male_63,False,o,t
fn001382_sentence-12.wav,7.05,7.232,0.182,z,e,o,N00718_male_63,False,o,z
fn001382_sentence-13.wav,6.193,6.294,0.101,r,a,E+,N00718_male_63,False,o,r
fn001382_sentence-13.wav,6.446,6.648,0.202,s,E+,n,N00718_male_63,False,o,s
fn001382_sentence-13.wav,4.174,4.296,0.122,@,d,r,N00718_male_63,False,o,ə
fn001382_sentence-13.wav,5.456,5.557,0.101,@,s,m,N00718_male_63,False,o,ə
fn001382_sentence-13.wav,4.941,5.103,0.162,G,N,e,N00718_male_63,False,o,ɣ
fn001382_sentence-13.wav,1.083,1.194,0.111,w,y,@,N00718_male_63,False,o,ʋ
fn001382_sentence-14.wav,5.028,5.149,0.121,n,A,n,N00718_male_63,False,o,n
fn001382_sentence-14.wav,0.649,0.763,0.114,m,E,x,N00718_male_63,False,o,m
fn001382_sentence-14.wav,13.079,13.221,0.142,f,@,r,N00718_male_63,False,o,f
fn001382_sentence-14.wav,4.127,4.321,0.194,s,r,w,N00718_male_63,False,o,s
fn001382_sentence-14.wav,1.525,1.668,0.143,x,m,e,N00718_male_63,False,o,x
fn001382_sentence-15.wav,6.803,6.924,0.121,@,z,I,N00718_male_63,False,o,ə
fn001382_sentence-15.wav,4.198,4.321,0.123,m,O,O,N00718_male_63,False,o,m
fn001382_sentence-15.wav,7.3,7.442,0.142,@,w,l,N00718_male_63,False,o,ə
fn001382_sentence-15.wav,1.682,1.884,0.202,l,a,E,N00718_male_63,False,o,l
fn001382_sentence-16.wav,1.629,1.751,0.122,@,r,I,N00718_male_63,False,o,ə
