audio_filename,start_time,end_time,duration,phoneme,previous_phoneme,next_phoneme,speaker_id,overlap,comp,ipa_phoneme
fn001155_sentence-10.wav,13.858,13.949,0.091,d,@,@,N00583_female_60,False,o,d
fn001155_sentence-10.wav,9.512,9.634,0.122,A,n,r,N00583_female_60,False,o,ɑ
fn001155_sentence-10.wav,10.181,10.282,0.101,s,l,d,N00583_female_60,False,o,s
fn001155_sentence-10.wav,5.495,5.616,0.121,s,A,f,N00583_female_60,False,o,s
fn001155_sentence-10.wav,14.951,15.032,0.081,s,n,x,N00583_female_60,False,o,s
fn001155_sentence-10.wav,1.614,1.685,0.071,@,t,x,N00583_female_60,False,o,ə
fn001155_sentence-10.wav,12.084,12.175,0.091,h,s,o,N00583_female_60,False,o,h
fn001155_sentence-10.wav,4.105,4.185,0.08,z,E+,I,N00583_female_60,False,o,z
fn001155_sentence-10.wav,0.173,0.264,0.091,h,n,o,N00583_female_60,False,o,h
fn001155_sentence-10.wav,12.175,12.286,0.111,o,h,G,N00583_female_60,False,o,oː
fn001155_sentence-10.wav,15.184,15.286,0.102,p,A,EOS,N00583_female_60,False,o,p
fn001155_sentence-10.wav,9.036,9.138,0.102,t,E,@,N00583_female_60,False,o,t
fn001155_sentence-10.wav,11.378,11.489,0.111,a,w,r,N00583_female_60,False,o,aː
fn001155_sentence-10.wav,7.16,7.262,0.102,x,@,e,N00583_female_60,False,o,x
fn001155_sentence-10.wav,10.019,10.09,0.071,s,k,@,N00583_female_60,False,o,s
fn001155_sentence-10.wav,2.738,2.809,0.071,Y,r,s,N00583_female_60,False,o,ʉ
fn001155_sentence-10.wav,13.554,13.635,0.081,I,b,n,N00583_female_60,False,o,ɪ
fn001155_sentence-10.wav,4.629,4.719,0.09,i,S,k,N00583_female_60,False,o,iː
fn001155_sentence-10.wav,2.308,2.405,0.097,k,E,f,N00583_female_60,False,o,k
fn001155_sentence-10.wav,14.435,14.567,0.132,E+,w,d,N00583_female_60,False,o,ɛi
fn001155_sentence-10.wav,5.938,6.059,0.121,E+,l,f,N00583_female_60,False,o,ɛi
fn001155_sentence-10.wav,5.021,5.142,0.121,f,i,O,N00583_female_60,False,o,f
fn001155_sentence-10.wav,11.61,11.691,0.081,x,@,h,N00583_female_60,False,o,x
fn001155_sentence-10.wav,3.611,3.691,0.08,r,i,Y,N00583_female_60,False,o,r
fn001155_sentence-10.wav,1.025,1.137,0.112,O,d,l,N00583_female_60,False,o,ɔ
fn001155_sentence-10.wav,12.286,12.397,0.111,G,o,@,N00583_female_60,False,o,ɣ
fn001155_sentence-10.wav,11.752,11.842,0.09,E+,h,t,N00583_female_60,False,o,ɛi
fn001155_sentence-11.wav,3.858,3.979,0.121,k,a,@,N00583_female_60,False,o,k
fn001155_sentence-11.wav,0.445,0.546,0.101,t,r,x,N00583_female_60,False,o,t
fn001155_sentence-11.wav,1.335,1.406,0.071,n,x,i,N00583_female_60,False,o,n
fn001155_sentence-11.wav,0.87,0.961,0.091,x,t,Y,N00583_female_60,False,o,x
fn001155_sentence-11.wav,2.023,2.11,0.087,O,t,m,N00583_female_60,False,o,ɔ
fn001155_sentence-11.wav,5.989,6.08,0.091,s,n,t,N00583_female_60,False,o,s
fn001155_sentence-11.wav,5.131,5.222,0.091,A,s,n,N00583_female_60,False,o,ɑ
fn001155_sentence-11.wav,4.596,4.687,0.091,i,l,t,N00583_female_60,False,o,iː
fn001155_sentence-11.wav,6.15,6.292,0.142,Y+,t,t,N00583_female_60,False,o,œy
fn001155_sentence-11.wav,1.528,1.613,0.085,@,i,t,N00583_female_60,False,o,ə
fn001155_sentence-11.wav,1.613,1.689,0.076,t,@,E+,N00583_female_60,False,o,t
fn001155_sentence-11.wav,3.11,3.201,0.091,o,n,p,N00583_female_60,False,o,oː
fn001155_sentence-11.wav,0.101,0.202,0.101,e,r,f,N00583_female_60,False,o,eː
fn001155_sentence-11.wav,6.08,6.15,0.07,t,s,Y+,N00583_female_60,False,o,t
fn001155_sentence-11.wav,5.666,5.747,0.081,s,u,t,N00583_female_60,False,o,s
fn001155_sentence-11.wav,0.374,0.445,0.071,r,O,t,N00583_female_60,False,o,r
fn001155_sentence-11.wav,2.726,2.878,0.152,A+,x,d,N00583_female_60,False,o,ɑu
fn001155_sentence-11.wav,2.544,2.635,0.091,f,i,x,N00583_female_60,False,o,f
fn001155_sentence-11.wav,1.689,1.851,0.162,E+,t,t,N00583_female_60,False,o,ɛi
fn001155_sentence-11.wav,6.292,6.383,0.091,t,Y+,@,N00583_female_60,False,o,t
fn001155_sentence-11.wav,0.202,0.314,0.112,f,e,O,N00583_female_60,False,o,f
fn001155_sentence-11.wav,2.635,2.726,0.091,x,f,A+,N00583_female_60,False,o,x
fn001155_sentence-11.wav,1.254,1.335,0.081,x,I,n,N00583_female_60,False,o,x
fn001155_sentence-11.wav,5.807,5.928,0.121,E+,t,n,N00583_female_60,False,o,ɛi
fn001155_sentence-11.wav,5.595,5.666,0.071,u,w,s,N00583_female_60,False,o,uː
fn001155_sentence-11.wav,2.969,3.05,0.081,k,@,n,N00583_female_60,False,o,k
fn001155_sentence-11.wav,3.201,3.292,0.091,p,o,@,N00583_female_60,False,o,p
fn001155_sentence-11.wav,3.737,3.858,0.121,a,m,k,N00583_female_60,False,o,aː
fn001155_sentence-12.wav,0.653,0.764,0.111,e,n,d,N00583_female_60,False,o,eː
fn001155_sentence-12.wav,1.603,1.734,0.131,A+,x,d,N00583_female_60,False,o,ɑu
fn001155_sentence-12.wav,0.845,0.946,0.101,j,@,A,N00583_female_60,False,o,j
fn001155_sentence-12.wav,1.512,1.603,0.091,x,s,A+,N00583_female_60,False,o,x
fn001155_sentence-12.wav,0.38,0.461,0.081,x,@,@,N00583_female_60,False,o,x
fn001155_sentence-12.wav,0.0,0.076,0.076,h,SOS,E+,N00583_female_60,False,o,h
fn001155_sentence-12.wav,2.058,2.209,0.151,E+,l,d,N00583_female_60,False,o,ɛi
fn001155_sentence-12.wav,0.198,0.268,0.07,i,l,@,N00583_female_60,False,o,iː
fn001155_sentence-13.wav,2.113,2.224,0.111,A,f,s,N00583_female_60,False,o,ɑ
fn001155_sentence-13.wav,0.819,0.94,0.121,e,w,v,N00583_female_60,False,o,eː
fn001155_sentence-13.wav,1.779,1.85,0.071,r,k,a,N00583_female_60,False,o,r
fn001155_sentence-13.wav,1.921,2.052,0.131,x,a,f,N00583_female_60,False,o,x
fn001155_sentence-13.wav,1.122,1.274,0.152,Y+,v,s,N00583_female_60,False,o,œy
fn001155_sentence-13.wav,0.193,0.283,0.09,e,r,p,N00583_female_60,False,o,eː
fn001155_sentence-14.wav,2.773,2.854,0.081,k,t,l,N00583_female_60,False,o,k
fn001155_sentence-14.wav,5.089,5.18,0.091,e,m,t,N00583_female_60,False,o,eː
fn001155_sentence-14.wav,3.328,3.414,0.086,k,Y,b,N00583_female_60,False,o,k
fn001155_sentence-14.wav,5.271,5.362,0.091,e,t,G,N00583_female_60,False,o,eː
fn001155_sentence-14.wav,3.247,3.328,0.081,Y,t,k,N00583_female_60,False,o,ʉ
fn001155_sentence-14.wav,3.486,3.627,0.141,o,b,v,N00583_female_60,False,o,oː
fn001155_sentence-14.wav,3.414,3.486,0.072,b,k,o,N00583_female_60,False,o,b
fn001155_sentence-14.wav,0.631,0.723,0.092,v,i,i,N00583_female_60,False,o,v
fn001155_sentence-14.wav,2.914,3.005,0.091,e,l,d,N00583_female_60,False,o,eː
fn001155_sentence-14.wav,4.222,4.313,0.091,t,f,E,N00583_female_60,False,o,t
fn001155_sentence-14.wav,1.733,1.824,0.091,k,f,e,N00583_female_60,False,o,k
fn001155_sentence-14.wav,3.708,3.808,0.1,z,@,E+,N00583_female_60,False,o,z
fn001155_sentence-14.wav,5.795,5.886,0.091,t,n,EOS,N00583_female_60,False,o,t
fn001155_sentence-14.wav,4.787,4.867,0.08,u,l,x,N00583_female_60,False,o,uː
fn001155_sentence-14.wav,4.535,4.615,0.08,E,t,n,N00583_female_60,False,o,ɛ
fn001155_sentence-14.wav,5.18,5.271,0.091,t,e,e,N00583_female_60,False,o,t
fn001155_sentence-14.wav,5.019,5.089,0.07,m,r,e,N00583_female_60,False,o,m
fn001155_sentence-14.wav,5.644,5.725,0.081,O,r,n,N00583_female_60,False,o,ɔ
fn001155_sentence-14.wav,4.0,4.111,0.111,o,h,f,N00583_female_60,False,o,oː
fn001155_sentence-14.wav,1.5,1.642,0.142,E+,v,f,N00583_female_60,False,o,ɛi
fn001155_sentence-15.wav,4.662,4.763,0.101,A,s,n,N00583_female_60,False,o,ɑ
fn001155_sentence-15.wav,4.763,4.854,0.091,n,A,t,N00583_female_60,False,o,n
fn001155_sentence-15.wav,3.619,3.69,0.071,r,@,a,N00583_female_60,False,o,r
fn001155_sentence-15.wav,4.145,4.226,0.081,m,s,2,N00583_female_60,False,o,m
fn001155_sentence-15.wav,0.957,1.048,0.091,O,@,p,N00583_female_60,False,o,ɔ
fn001155_sentence-15.wav,3.244,3.356,0.112,u,x,n,N00583_female_60,False,o,uː
fn001155_sentence-15.wav,3.69,3.771,0.081,a,r,k,N00583_female_60,False,o,aː
fn001155_sentence-15.wav,2.813,2.91,0.097,l,@,e,N00583_female_60,False,o,l
fn001155_sentence-15.wav,2.45,2.571,0.121,G,@,A,N00583_female_60,False,o,ɣ
fn001155_sentence-15.wav,0.655,0.726,0.071,w,f,O,N00583_female_60,False,o,ʋ
fn001155_sentence-15.wav,0.837,0.907,0.07,k,l,@,N00583_female_60,False,o,k
fn001155_sentence-15.wav,1.048,1.159,0.111,p,O,x,N00583_female_60,False,o,p
fn001155_sentence-15.wav,3.356,3.426,0.07,n,u,@,N00583_female_60,False,o,n
fn001155_sentence-16.wav,1.424,1.505,0.081,m,O,A,N00583_female_60,False,o,m
fn001155_sentence-16.wav,1.06,1.14,0.08,w,r,o,N00583_female_60,False,o,ʋ
fn001155_sentence-16.wav,2.596,2.677,0.081,b,r,I,N00583_female_60,False,o,b
fn001155_sentence-16.wav,1.556,1.647,0.091,A,m,l,N00583_female_60,False,o,ɑ
fn001155_sentence-16.wav,4.096,4.166,0.07,i,n,k,N00583_female_60,False,o,iː
fn001155_sentence-16.wav,5.893,5.974,0.081,w,r,E+,N00583_female_60,False,o,ʋ
fn001155_sentence-16.wav,1.849,1.93,0.081,p,s,o,N00583_female_60,False,o,p
fn001155_sentence-16.wav,1.14,1.232,0.092,o,w,x,N00583_female_60,False,o,oː
fn001155_sentence-16.wav,5.247,5.338,0.091,j,i,a,N00583_female_60,False,o,j
fn001155_sentence-16.wav,1.313,1.424,0.111,O,x,m,N00583_female_60,False,o,ɔ
fn001155_sentence-16.wav,4.883,4.994,0.111,p,r,a,N00583_female_60,False,o,p
fn001155_sentence-16.wav,3.033,3.145,0.112,m,N,E,N00583_female_60,False,o,m
fn001155_sentence-16.wav,4.994,5.116,0.122,a,p,t,N00583_female_60,False,o,aː
fn001155_sentence-16.wav,0.806,0.908,0.102,o,t,v,N00583_female_60,False,o,oː
fn001155_sentence-16.wav,5.338,5.408,0.07,a,j,t,N00583_female_60,False,o,aː
fn001155_sentence-16.wav,2.052,2.143,0.091,@,r,v,N00583_female_60,False,o,ə
fn001155_sentence-17.wav,1.194,1.275,0.081,l,i,x,N00583_female_60,False,o,l
fn001155_sentence-17.wav,1.56,1.651,0.091,O,r,k,N00583_female_60,False,o,ɔ
fn001155_sentence-17.wav,0.352,0.514,0.162,a,n,n,N00583_female_60,False,o,aː
fn001155_sentence-17.wav,0.0,0.077,0.077,m,SOS,a,N00583_female_60,False,o,m
fn001155_sentence-17.wav,2.588,2.699,0.111,G,@,@,N00583_female_60,False,o,ɣ
fn001155_sentence-17.wav,0.159,0.23,0.071,z,r,E+,N00583_female_60,False,o,z
fn001155_sentence-17.wav,2.699,2.765,0.066,@,G,A,N00583_female_60,False,o,ə
fn001155_sentence-18.wav,1.087,1.178,0.091,@,k,m,N00583_female_60,False,o,ə
fn001155_sentence-18.wav,0.0,0.077,0.077,h,SOS,E+,N00583_female_60,False,o,h
fn001155_sentence-18.wav,0.239,0.309,0.07,G,@,O,N00583_female_60,False,o,ɣ
fn001155_sentence-18.wav,0.976,1.087,0.111,k,E,@,N00583_female_60,False,o,k
fn001155_sentence-18.wav,2.056,2.167,0.111,z,m,@,N00583_female_60,False,o,z
fn001155_sentence-18.wav,0.118,0.198,0.08,b,E+,@,N00583_female_60,False,o,b
fn001155_sentence-18.wav,0.451,0.542,0.091,r,E,a,N00583_female_60,False,o,r
fn001155_sentence-19.wav,0.684,0.906,0.222,o,s,v,N00583_female_60,False,o,oː
fn001155_sentence-19.wav,3.908,3.989,0.081,O,l,s,N00583_female_60,False,o,ɔ
fn001155_sentence-19.wav,4.152,4.243,0.091,Y,r,k,N00583_female_60,False,o,ʉ
fn001155_sentence-19.wav,0.906,1.007,0.101,v,o,A,N00583_female_60,False,o,v
fn001155_sentence-19.wav,3.005,3.096,0.091,A,@,n,N00583_female_60,False,o,ɑ
fn001155_sentence-19.wav,3.279,3.35,0.071,k,i,r,N00583_female_60,False,o,k
fn001155_sentence-19.wav,3.411,3.492,0.081,I,r,s,N00583_female_60,False,o,ɪ
fn001155_sentence-19.wav,2.452,2.533,0.081,n,i,s,N00583_female_60,False,o,n
fn001155_sentence-19.wav,1.775,1.897,0.122,A,r,N,N00583_female_60,False,o,ɑ
fn001155_sentence-19.wav,1.502,1.603,0.101,G,E+,@,N00583_female_60,False,o,ɣ
fn001155_sentence-19.wav,0.35,0.431,0.081,z,E+,I,N00583_female_60,False,o,z
fn001155_sentence-19.wav,0.0,0.067,0.067,A,SOS,l,N00583_female_60,False,o,ɑ
fn001155_sentence-19.wav,3.695,3.796,0.101,O,k,n,N00583_female_60,False,o,ɔ
fn001155_sentence-2.wav,5.003,5.104,0.101,G,N,@,N00583_female_60,False,o,ɣ
fn001155_sentence-2.wav,4.68,4.821,0.141,u,h,O,N00583_female_60,False,o,uː
fn001155_sentence-2.wav,3.723,3.823,0.1,o,x,t,N00583_female_60,False,o,oː
fn001155_sentence-2.wav,4.358,4.448,0.09,@,n,h,N00583_female_60,False,o,ə
fn001155_sentence-2.wav,1.427,1.518,0.091,A,z,n,N00583_female_60,False,o,ɑ
fn001155_sentence-2.wav,1.93,2.031,0.101,G,A,d,N00583_female_60,False,o,ɣ
fn001155_sentence-2.wav,5.608,5.688,0.08,A,t,l,N00583_female_60,False,o,ɑ
fn001155_sentence-2.wav,0.422,0.514,0.092,d,E+,o,N00583_female_60,False,o,d
fn001155_sentence-2.wav,4.821,4.942,0.121,O,u,N,N00583_female_60,False,o,ɔ
fn001155_sentence-2.wav,0.747,0.859,0.112,i,t,r,N00583_female_60,False,o,iː
fn001155_sentence-2.wav,1.792,1.869,0.077,b,r,A,N00583_female_60,False,o,b
fn001155_sentence-2.wav,4.277,4.358,0.081,n,I,@,N00583_female_60,False,o,n
fn001155_sentence-2.wav,1.346,1.427,0.081,z,@,A,N00583_female_60,False,o,z
fn001155_sentence-2.wav,2.437,2.549,0.112,p,r,O,N00583_female_60,False,o,p
fn001155_sentence-2.wav,4.186,4.277,0.091,I,b,n,N00583_female_60,False,o,ɪ
fn001155_sentence-20.wav,0.496,0.567,0.071,n,A,t,N00583_female_60,False,o,n
fn001155_sentence-20.wav,6.58,6.662,0.082,O,n,x,N00583_female_60,False,o,ɔ
fn001155_sentence-20.wav,0.253,0.344,0.091,d,r,@,N00583_female_60,False,o,d
fn001155_sentence-20.wav,6.498,6.58,0.082,n,E,n,N00583_female_60,False,o,n
fn001155_sentence-20.wav,4.412,4.503,0.091,G,a,@,N00583_female_60,False,o,ɣ
fn001155_sentence-20.wav,2.918,2.988,0.07,h,t,E+,N00583_female_60,False,o,h
fn001155_sentence-20.wav,0.0,0.071,0.071,m,SOS,a,N00583_female_60,False,o,m
fn001155_sentence-20.wav,3.049,3.17,0.121,z,E+,E,N00583_female_60,False,o,z
fn001155_sentence-20.wav,9.079,9.15,0.071,n,O,t,N00583_female_60,False,o,n
fn001155_sentence-20.wav,8.704,8.785,0.081,G,e,@,N00583_female_60,False,o,ɣ
fn001155_sentence-20.wav,7.955,8.036,0.081,m,E+,E,N00583_female_60,False,o,m
fn001155_sentence-20.wav,6.498,6.58,0.082,n,n,O,N00583_female_60,False,o,n
fn001155_sentence-20.wav,5.315,5.448,0.133,a,n,d,N00583_female_60,False,o,aː
fn001155_sentence-20.wav,3.958,4.048,0.09,I,v,N,N00583_female_60,False,o,ɪ
fn001155_sentence-20.wav,2.033,2.13,0.097,v,r,@,N00583_female_60,False,o,v
fn001155_sentence-20.wav,3.17,3.251,0.081,E,z,l,N00583_female_60,False,o,ɛ
fn001155_sentence-20.wav,2.282,2.373,0.091,I,h,n,N00583_female_60,False,o,ɪ
fn001155_sentence-20.wav,0.779,0.85,0.071,@,n,n,N00583_female_60,False,o,ə
fn001155_sentence-20.wav,8.168,8.269,0.101,j,@,A,N00583_female_60,False,o,j
fn001155_sentence-20.wav,6.395,6.498,0.103,E,x,n,N00583_female_60,False,o,ɛ
fn001155_sentence-21.wav,0.37,0.45,0.08,I,x,N,N00583_female_60,False,o,ɪ
fn001155_sentence-21.wav,2.362,2.473,0.111,p,O,EOS,N00583_female_60,False,o,p
fn001155_sentence-21.wav,2.119,2.21,0.091,E,@,r,N00583_female_60,False,o,ɛ
fn001155_sentence-21.wav,0.076,0.178,0.102,u,t,n,N00583_female_60,False,o,uː
fn001155_sentence-21.wav,0.774,0.855,0.081,p,O,s,N00583_female_60,False,o,p
fn001155_sentence-22.wav,0.913,0.995,0.082,E,s,f,N00583_female_60,False,o,ɛ
fn001155_sentence-22.wav,2.157,2.238,0.081,l,k,e,N00583_female_60,False,o,l
fn001155_sentence-22.wav,0.302,0.393,0.091,p,O,e,N00583_female_60,False,o,p
fn001155_sentence-22.wav,1.178,1.26,0.082,@,t,w,N00583_female_60,False,o,ə
fn001155_sentence-22.wav,3.534,3.614,0.08,v,@,u,N00583_female_60,False,o,v
fn001155_sentence-22.wav,3.614,3.716,0.102,u,v,l,N00583_female_60,False,o,uː
fn001155_sentence-24.wav,6.293,6.374,0.081,i,t,s,N00583_female_60,False,o,iː
fn001155_sentence-24.wav,8.588,8.69,0.102,i,d,h,N00583_female_60,False,o,iː
fn001155_sentence-24.wav,8.315,8.386,0.071,m,@,A,N00583_female_60,False,o,m
fn001155_sentence-24.wav,5.668,5.745,0.077,d,x,A,N00583_female_60,False,o,d
fn001155_sentence-24.wav,1.526,1.607,0.081,j,@,A,N00583_female_60,False,o,j
fn001155_sentence-25.wav,3.456,3.547,0.091,d,n,a,N00583_female_60,False,o,d
fn001155_sentence-25.wav,0.672,0.763,0.091,d,i,e,N00583_female_60,False,o,d
fn001155_sentence-25.wav,3.79,3.901,0.111,m,O,k,N00583_female_60,False,o,m
fn001155_sentence-25.wav,3.274,3.385,0.111,E,@,n,N00583_female_60,False,o,ɛ
fn001155_sentence-25.wav,0.0,0.067,0.067,h,SOS,E+,N00583_female_60,False,o,h
fn001155_sentence-26.wav,1.813,1.985,0.172,A+,m,w,N00583_female_60,False,o,ɑu
fn001155_sentence-26.wav,3.598,3.679,0.081,h,n,e,N00583_female_60,False,o,h
fn001155_sentence-26.wav,0.096,0.187,0.091,r,b,y,N00583_female_60,False,o,r
fn001155_sentence-26.wav,3.113,3.194,0.081,N,O,@,N00583_female_60,False,o,ŋ
fn001155_sentence-26.wav,0.0,0.096,0.096,b,SOS,r,N00583_female_60,False,o,b
fn001155_sentence-26.wav,6.111,6.212,0.101,u,m,r,N00583_female_60,False,o,uː
fn001155_sentence-26.wav,0.187,0.268,0.081,y,r,s,N00583_female_60,False,o,yː
fn001155_sentence-26.wav,2.951,3.052,0.101,j,@,O,N00583_female_60,False,o,j
fn001155_sentence-27.wav,2.238,2.339,0.101,Y,x,d,N00583_female_60,False,o,ʉ
fn001155_sentence-27.wav,1.02,1.091,0.071,j,u,t,N00583_female_60,False,o,j
fn001155_sentence-27.wav,1.889,1.98,0.091,Y+,r,@,N00583_female_60,False,o,œy
fn001155_sentence-28.wav,4.749,4.94,0.191,Y+,t,A,N00583_female_60,False,o,œy
fn001155_sentence-28.wav,0.495,0.586,0.091,E,v,r,N00583_female_60,False,o,ɛ
fn001155_sentence-28.wav,3.57,3.661,0.091,E,E+,r,N00583_female_60,False,o,ɛ
fn001155_sentence-28.wav,2.807,2.888,0.081,v,a,@,N00583_female_60,False,o,v
fn001155_sentence-28.wav,2.584,2.675,0.091,h,t,a,N00583_female_60,False,o,h
fn001155_sentence-29.wav,7.26,7.341,0.081,w,m,a,N00583_female_60,False,o,ʋ
fn001155_sentence-29.wav,2.214,2.285,0.071,v,e,@,N00583_female_60,False,o,v
fn001155_sentence-29.wav,2.881,2.993,0.112,G,i,r,N00583_female_60,False,o,ɣ
fn001155_sentence-29.wav,0.183,0.335,0.152,A+,z,w,N00583_female_60,False,o,ɑu
fn001155_sentence-3.wav,1.332,1.423,0.091,v,@,l,N00583_female_60,False,o,v
fn001155_sentence-3.wav,2.33,2.422,0.092,r,k,e,N00583_female_60,False,o,r
fn001155_sentence-3.wav,0.209,0.32,0.111,v,o,@,N00583_female_60,False,o,v
fn001155_sentence-3.wav,0.715,0.826,0.111,Y+,@,t,N00583_female_60,False,o,œy
fn001155_sentence-30.wav,0.0,0.09,0.09,I,SOS,n,N00583_female_60,False,o,ɪ
fn001155_sentence-30.wav,1.37,1.45,0.08,h,t,E+,N00583_female_60,False,o,h
fn001155_sentence-30.wav,1.621,1.712,0.091,I,E+,n,N00583_female_60,False,o,ɪ
fn001155_sentence-30.wav,6.725,6.866,0.141,u,k,l,N00583_female_60,False,o,uː
fn001155_sentence-31.wav,5.398,5.56,0.162,y,t,r,N00583_female_60,False,o,yː
fn001155_sentence-31.wav,2.365,2.446,0.081,N,I,n,N00583_female_60,False,o,ŋ
fn001155_sentence-32.wav,2.881,2.972,0.091,l,@,a,N00583_female_60,False,o,l
fn001155_sentence-32.wav,1.08,1.161,0.081,l,k,A,N00583_female_60,False,o,l
fn001155_sentence-32.wav,3.571,3.713,0.142,Y+,h,t,N00583_female_60,False,o,œy
fn001155_sentence-33.wav,7.764,7.855,0.091,u,t,t,N00583_female_60,False,o,uː
fn001155_sentence-33.wav,4.726,4.849,0.123,Y+,h,v,N00583_female_60,False,o,œy
fn001155_sentence-33.wav,0.839,0.914,0.075,w,E+,I,N00583_female_60,False,o,ʋ
fn001155_sentence-33.wav,0.197,0.298,0.101,y,n,v,N00583_female_60,False,o,yː
fn001155_sentence-33.wav,0.44,0.52,0.08,u,v,l,N00583_female_60,False,o,uː
fn001155_sentence-34.wav,2.433,2.554,0.121,j,u,@,N00583_female_60,False,o,j
